,country,year,div,fa_risky_frac,fl_risky_frac,fa_safe_frac,fl_safe_frac,fdia_frac,fdil_frac,risky_frac_assets,safe_frac_liabilities,weight1,weight2
1935,DNK,1973,9.99508960074,1.70382827497,3.17540221823,5.04176756069,10.0691811476,1.57051987678,3.01057575315,25.2583806751,76.0248991567,87585.6503517,29973.1545728
1936,DNK,1974,10.2344597441,1.7503867621,3.43709948267,4.96987288939,10.311560354,1.61727856389,3.26597427395,26.0464156576,75.0004762391,107339.478967,33324.3158233
1937,DNK,1975,7.89014472839,1.35324867073,2.70405063581,3.6928839834,8.03010616683,1.25853785514,2.56654993056,26.81754055,74.8089143327,134880.531833,39477.4042165
1938,DNK,1976,9.79048414762,1.62123090929,2.78057377198,4.4473956377,10.7317679763,1.51967176917,2.66936046869,26.714955958,79.4219697534,144122.832475,43591.635409
1939,DNK,1977,11.2436510849,1.66130689101,2.60462262313,5.28796294051,12.9334097152,1.57021888679,2.52730429254,23.9062078648,83.237114157,164667.37431,48802.1098062
1940,DNK,1978,12.1409687804,1.51188346576,2.42607375875,6.23039847807,14.1135818583,1.42925531648,2.36759075944,19.527620884,85.3317758549,205200.083569,59224.8514039
1941,DNK,1979,12.0170860964,1.48575377799,2.5591797237,5.79587428378,14.1933644074,1.41159523231,2.51454419376,20.4041426641,84.7236353853,242033.292741,69161.3536955
1942,DNK,1980,11.7320084762,1.64247371118,2.49311721476,5.4152161699,13.9132098565,1.55885630895,2.40045746448,23.2721150809,84.803928363,254549.236181,69708.8478387
1943,DNK,1981,12.6108703399,1.75899270509,2.34357669685,5.79125881962,15.3279124582,1.67926577438,2.15525815034,23.2971404904,86.7380916441,229468.8851,60374.2612426
1944,DNK,1982,13.7863456416,1.31517311983,2.02243796643,6.61097616857,17.6241040284,1.25570655453,1.80498524754,16.5928381106,89.7058832696,216766.518454,58936.8662482
1945,DNK,1983,16.6714173671,1.48782713617,2.55481632173,8.53620657552,20.7639847008,1.39699404637,2.0947970104,14.842599087,89.0439636272,202637.495819,59204.8653284
1946,DNK,1984,18.6771479084,1.76451260227,2.52406884423,9.78899827075,23.2767160996,1.58684044697,2.22270648599,15.272522973,90.2170850626,189138.219397,57714.6438966
1947,DNK,1985,29.1606794497,2.42713790873,3.45743940304,16.7613377578,35.6754438298,1.97453476847,3.00415282275,12.6489354908,91.1648743527,192246.091106,61203.8531999
1948,DNK,1986,26.7072879239,3.09742095874,3.13068141347,14.279487343,32.9069861326,1.93980161752,2.75117372642,17.8249254986,91.3127523876,263896.653431,86365.5567569
1949,DNK,1987,28.6350591388,2.82600194962,3.07265053946,16.5962181548,34.7752476336,1.90342469665,2.64296734076,14.5503548741,91.8815821016,336084.774701,107366.08198
1950,DNK,1988,27.3950566304,3.16036177171,2.80016005268,16.5214108815,32.308180555,2.08961714922,2.29100058759,16.0573024971,92.0242312675,368275.516687,113230.360134
1951,DNK,1989,30.8656882773,4.64166969325,3.67380620764,18.0851644573,35.3307361965,3.23786431354,2.8933310718,20.4237407749,90.5810811224,369806.385014,110058.787922
1952,DNK,1990,32.6683471441,4.35486498194,3.64883432475,21.0716574854,36.2613374962,3.1966730835,3.03484960635,17.1272535894,90.8573825712,462061.22132,135839.068604
1953,DNK,1991,31.3158398265,5.29470463289,4.23576370631,19.1743731662,33.9268381477,3.7470217402,3.54337925432,21.6383497423,88.9007470651,472055.151534,136694.863694
1954,DNK,1992,28.9848658945,5.10625106143,3.77574902429,18.1985087332,30.8892229702,3.66787048074,3.23635630654,21.9107646096,89.1078838174,495055.855426,150194.661041
1955,DNK,1993,29.7586042068,5.3123800887,3.99253410393,19.525875075,30.6864191459,3.53058800926,3.26661881231,21.3878956218,88.4871550904,491531.105505,140625.77957
1956,DNK,1994,26.8498181641,5.92491394335,5.11235431683,16.525033415,26.1373346529,4.09665478368,3.72423162153,26.391660741,83.6403033586,528282.287113,153594.381619
1957,DNK,1995,24.8080252814,6.01464744158,5.43455454113,14.6578205088,23.5090280712,4.18277512435,4.03011909791,29.0949656132,81.223628692,639423.794363,181984.696944
1958,DNK,1996,27.3836904593,7.19510126801,5.70073408158,16.6886911309,25.182854438,4.53844849213,3.65289756683,30.1254555718,81.541218638,650435.229542,184436.723008
1959,DNK,1997,33.9576829528,9.70403546398,8.18514295658,20.2952730345,29.7309144505,5.400506693,4.27540113196,32.3475304922,78.412462908,562068.555186,170436.514421
1960,DNK,1998,42.7278602248,14.133526522,10.8894866611,23.6654846369,36.7672226297,7.02014893678,6.28916022812,37.3912599528,77.1501498464,542457.253436,173652.604057
1961,DNK,1999,46.5001558189,21.0419035848,14.2121891216,23.2038895381,34.5423293934,9.05005702198,8.32029026797,47.5568457465,70.8494934326,517821.023016,173943.700331
1962,DNK,2000,60.1782217167,31.5167981837,24.4455811973,26.007934739,38.3861293133,15.2175747846,15.3490554324,54.7882564288,61.0935608809,455963.183366,160081.766862
1963,DNK,2001,57.3852990983,28.7976113906,22.7170801383,25.5478292644,37.7080774033,15.6275199379,15.0013479104,52.98993079,62.4045992389,476672.353793,160475.824443
1964,DNK,2002,67.022858203,30.7058531675,26.1711130221,32.8419876282,44.3267625882,16.5555147132,15.7304843626,48.3192706204,62.8767352271,501654.044168,173880.519423
1965,DNK,2003,63.688565534,26.7878414797,22.5287937961,34.5122159392,43.548279853,14.5727765859,14.1847290852,43.6995373375,65.9052791657,649193.417465,212622.716569
1966,DNK,2004,64.9738249948,28.4335594847,23.7682986283,34.9915308354,42.7542610413,14.6908465598,13.3871294268,44.8301442555,64.2703186011,765109.455921,244728.114184
1967,DNK,2005,55.2423115483,24.9040800638,17.1654471389,30.8323766988,37.582719195,13.0107518687,11.4334655886,44.6818501038,68.6465350561,848073.438916,257675.536234
1968,DNK,2006,60.8718430221,28.1444158374,18.291945142,32.6209547669,42.686370298,13.2519805994,11.6213625056,46.3165377871,70.0025410509,944749.586021,274376.966576
1969,DNK,2007,65.7737396053,28.7058551032,19.8734844629,36.1064841336,46.861655511,14.4256783812,12.2951414434,44.2907252557,70.2203599622,1119065.28841,311417.554326
1970,DNK,2008,51.7352664079,19.9777205107,12.5898787597,31.0481793162,39.8547542292,12.3800754512,9.15272985122,39.1521179997,75.993961551,1347689.17587,343881.327748
1971,DNK,2009,55.7103529997,22.5992131218,14.0014330621,33.4564241044,41.3636357111,13.4042544863,8.96314284643,40.3156832035,74.7107095279,1320166.92934,310544.936764
1972,DNK,2010,55.7982959055,23.9594164781,14.5630313092,33.1079639164,39.9661801074,13.5557784862,7.78996525198,41.984433686,73.2931562169,1335537.91214,313138.782822
1973,DNK,2011,48.6729373563,22.4114734199,12.0093837081,28.8330874285,34.0919301562,12.6762130835,6.87550107266,43.7343457507,73.9500185538,1450183.72314,333696.081134
1974,DJI,1970,,,,,,,,,,87.3588226588,50.8643219263
1975,DJI,1971,,,,,,,,,,138.999490434,84.2127481635
1976,DJI,1972,,,,,,,,,,164.840524229,101.25845612
1977,DJI,1973,,,,,,,,,,202.058707596,125.254642594
1978,DJI,1974,,,,,,,,,,283.454524096,159.280151132
1979,DJI,1975,,,,,,,,,,285.622867114,176.999534305
1980,DJI,1976,,,,,,,,,,325.903374974,211.075127597
1981,DJI,1977,9.73728360806,0.0,0.525695647445,14.2232607416,4.72561082705,0.0,0.525695647445,0.0,89.9892407728,370.55664968,204.453869372
1982,DJI,1978,14.1348094625,0.0,0.543260261508,23.7006853524,4.02567331107,0.0,0.543260261508,0.0,88.1096922755,422.754692765,224.429328312
1983,DJI,1979,13.6543296397,0.0,0.465891293236,23.6660394471,3.176728539,0.0,0.465891293236,0.0,87.2099940512,516.707460418,268.492674937
1984,DJI,1980,15.885950853,0.0,0.412224312154,28.0644353692,3.29524202471,0.0,0.412224312154,0.0,88.8812392427,592.703978931,309.30009791
1985,DJI,1981,15.9968544669,0.0,0.361057669591,29.4289774383,2.20367382585,0.0,0.361057669591,0.0,85.9222039331,658.319212427,334.049949289
1986,DJI,1982,16.3444387075,0.0,0.347012219441,29.6864058575,2.65545933817,0.0,0.347012219441,0.0,88.4424477374,673.97698548,349.127514922
1987,DJI,1983,15.0667806359,0.0,0.356239627091,25.9691881023,3.80813354234,0.0,0.356239627091,0.0,91.4455402387,689.23517329,352.737121874
1988,DJI,1984,17.9047542065,0.0,0.355510525147,28.8921835314,6.56181435655,0.0,0.355510525147,0.0,94.8605778791,737.430979938,353.82669969
1989,DJI,1985,19.8679681506,0.0,0.352775763912,29.9519608947,9.43119964267,0.0,0.352775763912,0.0,96.3943514854,812.405390098,365.672054039
1990,DJI,1986,19.5448103005,0.0,0.439580861717,27.7731493923,10.876890347,0.0,0.439580861717,0.0,96.1155659427,916.051735242,392.351469167
1991,DJI,1987,22.1960630123,0.0,0.466812296557,30.1706537755,13.7546599526,0.0,0.466812296557,0.0,96.7175529483,943.476193858,403.910757029
1992,DJI,1988,21.4458437124,0.0,0.49515326139,28.9758459032,13.4206882601,0.0,0.49515326139,0.0,96.4418015208,1001.81017291,428.167559229
1993,DJI,1989,21.5301781801,0.0,0.387745992459,33.7598850594,8.91272530828,0.0,0.387745992459,0.0,95.8308995327,1112.42090396,436.841572563
1994,DJI,1990,22.820139231,0.0,0.351267179489,35.8352974114,9.45371387101,0.0,0.351267179489,0.0,96.4174619239,1215.04398793,452.328087283
1995,DJI,1991,20.9136100593,0.0,0.447946149859,30.4553120734,10.9239618954,0.0,0.447946149859,0.0,96.0609411536,1455.97048548,462.421998526
1996,DJI,1992,22.4052629315,0.0,0.65932290269,30.6719896502,13.47921331,0.0,0.65932290269,0.0,95.336696156,1310.27834091,478.058304871
1997,DJI,1993,27.8942947869,0.0,0.86650825403,36.6039476225,18.3181336972,0.0,0.86650825403,0.0,95.4833232946,1122.07581614,466.04846923
1998,DJI,1994,20.3330501594,0.0,0.694675828207,25.3340063293,14.6374181614,0.0,0.694675828207,0.0,95.4691392534,1709.77339997,491.689220745
1999,DJI,1995,20.4814239532,0.0,0.881891470175,25.5776858447,14.5032705916,0.0,0.881891470175,0.0,94.2679091281,1671.71426618,497.72396059
2000,DJI,1996,18.1194620602,0.0,0.919200377314,21.9517053002,13.3680184428,0.0,0.919200377314,0.0,93.5662749421,1976.83928118,494.004647734
2001,DJI,1997,20.3192436962,0.0,1.1185160044,23.6455517247,15.8744196634,0.0,1.1185160044,0.0,93.4177588484,1901.12204847,502.675542001
2002,DJI,1998,16.9567720294,0.0,1.18467899391,19.7378632181,12.9910018468,0.0,1.18467899391,0.0,91.6428776351,2068.89377835,514.267723004
2003,DJI,1999,16.233326195,0.0,1.2410854893,19.6530178745,11.5725490262,0.0,1.2410854893,0.0,90.3143367497,2189.32802433,540.622661362
2004,DJI,2000,15.6765575809,0.0,1.32418329209,18.2326449535,11.7962869163,0.0,1.32418329209,0.0,89.9075012477,2325.45260154,555.901740435
2005,DJI,2001,14.3272857637,0.0,1.32224122425,16.7896734943,10.5426568089,0.0,1.32224122425,0.0,88.8558568261,2577.4368963,577.496477714
2006,DJI,2002,15.3851644997,0.0,1.35083626043,17.681593309,11.7378994299,0.0,1.35083626043,0.0,89.6793984355,2774.10478354,596.174501972
2007,DJI,2003,18.2102810228,0.0,1.91848794775,20.0753013984,14.4267726994,0.0,1.91848794775,0.0,88.262726492,2684.74288035,627.557127756
2008,DJI,2004,20.334491453,0.0,3.21109237832,22.1376219262,15.3202686015,0.0,3.21109237832,0.0,82.6721179205,2763.1180127,666.210751637
2009,DJI,2005,18.7771702736,0.0,3.54332014889,20.6326505752,13.3783698231,0.0,3.54332014889,0.0,79.0604829969,3104.69502401,708.634111557
2010,DJI,2006,23.0162704168,0.0,7.12640101346,24.3021006066,14.6040392135,0.0,7.12640101346,0.0,67.2054457295,3042.4030384,768.645664314
2011,DJI,2007,28.541010038,0.0,13.0951946263,28.1299089355,15.8569165141,0.0,13.0951946263,0.0,54.7694654709,3217.39206977,847.720779164
2012,DJI,2008,33.6394378414,0.0,20.415492498,27.5858116249,19.2775715601,0.0,20.415492498,0.0,48.5665997764,3754.26337958,983.572025183
2013,DJI,2009,35.1992753256,0.0,20.7462769014,29.1919221669,20.4603515828,0.0,20.7462769014,0.0,49.6530590719,4181.44229963,1049.11130119
2014,DJI,2010,35.9932142413,0.0,21.9415396058,29.2940657621,20.7508231146,0.0,21.9415396058,0.0,48.6054689699,4318.66818136,1128.60925484
2015,DJI,2011,35.6318730534,0.0,23.0055318449,27.9393887316,20.3188255303,0.0,23.0055318449,0.0,46.8993119836,4754.99261308,1239.14450178
2016,DMA,1970,,,,,,,,,,0.0,0.0
2017,DMA,1971,,,,,,,,,,0.0,0.0
2018,DMA,1972,,,,,,,,,,0.0,0.0
2019,DMA,1973,,,,,,,,,,0.0,0.0
2020,DMA,1974,,,,,,,,,,0.0,0.0
2021,DMA,1975,,,,,,,,,,0.0,0.0
2022,DMA,1976,,,,,,,,,,0.0,0.0
2023,DMA,1977,182.996734844,0.0,0.0,59.6679245305,306.325545158,0.0,0.0,0.0,100.0,0.0,0.0
2024,DMA,1978,157.260626372,0.0,0.0,44.9982585365,269.522994208,0.0,0.0,0.0,100.0,0.0,0.0
2025,DMA,1979,87.0491573429,0.0,0.0,72.3025584513,101.795756235,0.0,0.0,0.0,100.0,0.0,0.0
2026,DMA,1980,71.8510181689,0.0,0.0,39.15356265,104.548473688,0.0,0.0,0.0,100.0,0.0,0.0
2027,DMA,1981,136.659316082,0.0,0.0,58.0799070362,215.238725127,0.0,0.0,0.0,100.0,0.0,0.0
2028,DMA,1982,230.900627061,0.0,1.6834103157,93.5551642402,366.562679567,0.0,1.6834103157,0.0,99.5428572463,0.0,0.0
2029,DMA,1983,297.241569139,0.0,3.97187360332,111.649021285,478.862243389,0.0,3.97187360332,0.0,99.1773833987,0.0,0.0
2030,DMA,1984,417.48891269,0.0,28.4771696845,176.986061435,629.51459426,0.0,28.4771696845,0.0,95.6721084906,0.0,0.0
2031,DMA,1985,508.08799347,0.0,63.4490916546,201.947275123,750.779620163,0.0,63.4490916546,0.0,92.2074607867,0.0,0.0
2032,DMA,1986,376.58309761,0.0,69.2416500706,206.568510192,477.356034957,0.0,69.2416500706,0.0,87.332246007,0.0,0.0
2033,DMA,1987,479.459411369,0.0,135.401365473,322.194363844,501.323093421,0.0,135.401365473,0.0,78.7347001389,0.0,0.0
2034,DMA,1988,381.648742228,0.0,144.300095307,259.177768073,359.819621076,0.0,144.300095307,0.0,71.3758278803,0.0,0.0
2035,DMA,1989,374.508429855,0.0,174.727583023,256.851380595,317.437896093,0.0,174.727583023,0.0,64.4982042753,0.0,0.0
2036,DMA,1990,1568.29755853,0.0,846.271970757,900.686239288,1389.63690702,0.0,846.271970757,0.0,62.1508738944,0.0,0.0
2037,DMA,1991,2431.16690486,0.0,1445.88181247,1324.16878569,2092.28321156,0.0,1445.88181247,0.0,59.1346982787,0.0,0.0
2038,DMA,1992,-1157.37965236,-0.0,-759.193593047,-625.080321336,-930.48539033,-0.0,-759.193593047,0.0,55.0687674691,0.0,0.0
2039,DMA,1993,-827.332482698,-0.0,-584.247995241,-421.010406034,-649.40656412,-0.0,-584.247995241,0.0,52.6408757778,0.0,0.0
2040,DMA,1994,-459.294199898,-0.0,-350.055853205,-211.826205898,-356.706340693,-0.0,-350.055853205,0.0,50.4704897591,0.0,0.0
2041,DMA,1995,-258.915988095,-0.0,-234.425913534,-110.243731966,-173.162330689,-0.0,-234.425913534,0.0,42.4846234266,0.0,0.0
2042,DMA,1996,-292.521487126,-0.0,-266.789508333,-134.45042886,-183.80303706,-0.0,-266.789508333,0.0,40.7914065465,0.0,0.0
2043,DMA,1997,-367.771538692,-0.0,-344.520760086,-183.400381095,-207.621936204,-0.0,-344.520760086,0.0,37.6029489477,0.0,0.0
2044,DMA,1998,851.000111404,0.0,664.708439499,631.940561455,405.351221854,0.0,664.708439499,0.0,37.8811795729,0.0,0.0
2045,DMA,1999,-267.919753457,-0.0,-237.145840235,-128.042977048,-170.650689631,-0.0,-237.145840235,0.0,41.8470185823,0.0,0.0
2046,DMA,2000,-356.712450549,-0.0,-250.806178414,-220.897359288,-241.721363396,-0.0,-250.806178414,0.0,49.0777353298,0.0,0.0
2047,DMA,2001,-320.641018037,-0.0,-230.815769069,-180.830252473,-229.636014531,-0.0,-230.815769069,0.0,49.8718916313,0.0,0.0
2048,DMA,2002,-201.554197934,-0.0,-152.186017945,-96.4199086891,-154.502469233,-0.0,-152.186017945,0.0,50.3776554036,0.0,0.0
2049,DMA,2003,-273.243731786,-0.0,-203.774117876,-155.484186144,-187.229159553,-0.0,-203.774117876,0.0,47.8842941636,0.0,0.0
2050,DMA,2004,-273.754145762,-0.0,-193.594668763,-157.153172603,-196.760450159,-0.0,-193.594668763,0.0,50.4055001769,0.0,0.0
2051,DMA,2005,-233.657902446,-0.0,-169.880973597,-129.18726168,-168.247569615,-0.0,-169.880973597,0.0,49.7584640495,0.0,0.0
2052,DMA,2006,-347.079899052,-0.0,-226.904427117,-222.172007453,-245.083363534,-0.0,-226.904427117,0.0,51.9257846048,0.0,0.0
2053,DMA,2007,-327.531664783,-0.0,-211.194016779,-210.667825067,-233.201487719,-0.0,-211.194016779,0.0,52.4761131377,0.0,0.0
2054,DMA,2008,-424.474191615,-0.0,-284.554665859,-283.631791998,-280.761925374,-0.0,-284.554665859,0.0,49.6645472162,0.0,0.0
2055,DMA,2009,-398.344570691,-0.0,-261.874268525,-276.042937629,-258.771935228,-0.0,-261.874268525,0.0,49.7020689603,0.0,0.0
2056,DMA,2010,-340.572183544,-0.0,-225.381396928,-232.097940067,-223.665030092,-0.0,-225.381396928,0.0,49.8088875968,0.0,0.0
2057,DMA,2011,-263.44039939,-0.0,-174.863125643,-165.593574084,-186.424099053,-0.0,-174.863125643,0.0,51.5999698605,0.0,0.0
2058,DOM,1970,15.1644015527,0.0,7.45817238581,5.46596995359,17.404660766,0.0,7.45817238581,0.0,70.0027251912,2296.20696161,1903.28662505
2059,DOM,1971,16.0858137627,0.0,8.4853914328,6.10943355223,17.5768025403,0.0,8.4853914328,0.0,67.4417608834,2621.14210414,2135.19162615
2060,DOM,1972,16.4722213969,0.0,9.17105812024,5.80962019322,17.9637644803,0.0,9.17105812024,0.0,66.2018865749,2861.3133282,2546.34253694
2061,DOM,1973,15.1121278978,0.0,8.67914952041,5.78732035377,15.7577859215,0.0,8.67914952041,0.0,64.4834781307,3432.69889785,3004.25882088
2062,DOM,1974,11.4173277521,0.0,6.28688722592,3.92558869232,12.6221795859,0.0,6.28688722592,0.0,66.7519963387,5035.88908173,3748.53293767
2063,DOM,1975,10.0682833993,0.0,5.68913002276,3.49444639829,10.9529903776,0.0,5.68913002276,0.0,65.8148728292,6626.23956029,4611.45016552
2064,DOM,1976,11.9262917849,0.0,6.39359168017,3.80875962193,13.6502322677,0.0,6.39359168017,0.0,68.1019365526,6753.41844958,5062.83210965
2065,DOM,1977,10.5872376848,0.0,5.38092191412,3.50029132117,12.2932621343,0.0,5.38092191412,0.0,69.5549061876,8800.58529577,5877.19056951
2066,DOM,1978,10.4432136458,0.0,4.88873293994,2.65418043716,13.3435139145,0.0,4.88873293994,0.0,73.1863385848,9952.32676753,6065.91743498
2067,DOM,1979,10.5039035841,0.0,4.42905143129,3.0762127284,13.5025430086,0.0,4.42905143129,0.0,75.3002921958,12336.4341018,7045.29957222
2068,DOM,1980,8.52414401137,0.0,3.16058335166,1.8351933427,12.0525113284,0.0,3.16058335166,0.0,79.2245863308,17477.5090679,8662.86904662
2069,DOM,1981,9.09787082732,0.0,3.22347940129,1.84890863449,13.1233536189,0.0,3.22347940129,0.0,80.2807100475,18571.8280302,9687.73594123
2070,DOM,1982,10.2854722114,0.0,3.58109591906,1.47716854313,15.5126799606,0.0,3.58109591906,0.0,81.244694912,17738.7845291,9131.50897191
2071,DOM,1983,12.4860965555,0.0,4.0388435385,1.89072363264,19.0426259399,0.0,4.0388435385,0.0,82.5017920013,17305.5830137,9451.06405629
2072,DOM,1984,9.36229150875,0.0,3.7038113096,1.71309458797,13.3076771199,0.0,3.7038113096,0.0,78.227588227,25023.8139772,14854.7330584
2073,DOM,1985,26.6353066848,0.0,4.66110594574,6.73230198593,41.877205438,0.0,4.66110594574,0.0,89.9843681321,10852.5785737,6489.62065503
2074,DOM,1986,22.5357314062,0.0,3.96660360838,5.46315378014,35.6417054239,0.0,3.96660360838,0.0,89.9854255198,12881.3046964,7882.83675242
2075,DOM,1987,23.5474831565,0.0,3.51048746874,3.9728114153,39.6116674289,0.0,3.51048746874,0.0,91.8592021269,12791.7761463,8296.08617761
2076,DOM,1988,28.2175923069,0.0,5.23599016204,6.33222771687,44.8669667349,0.0,5.23599016204,0.0,89.5495386174,11807.3112157,7597.37875896
2077,DOM,1989,21.194886806,0.0,5.28058038375,4.58168507076,32.5275081575,0.0,5.28058038375,0.0,86.0331992769,15353.2030129,8580.68584987
2078,DOM,1990,20.6960319377,0.0,5.30794231183,2.76144091839,33.3226806452,0.0,5.30794231183,0.0,86.2597548123,16546.7258833,7986.89158202
2079,DOM,1991,17.6241059389,0.0,4.1941116297,5.58070421871,25.4733960293,0.0,4.1941116297,0.0,85.8629458264,20304.0253847,9785.42866888
2080,DOM,1992,17.3153560083,0.0411421356449,4.70074088827,4.91365549947,24.9751734933,0.0411421356449,4.70074088827,0.830349464796,84.1597437308,21379.6284543,11489.5990496
2081,DOM,1993,16.9314871079,0.0918808299998,4.7000362012,5.45930313912,23.6117540455,0.0918808299998,4.7000362012,1.65515735942,83.3990144733,23451.718009,12895.0635011
2082,DOM,1994,14.9282950372,0.142602924588,5.18100810523,2.40851266439,22.1244663801,0.142602924588,5.18100810523,5.58982608253,81.0257532496,26203.6199173,14093.79107
